,attention -> next-week abnormal volume,attention -> next-week return,attention (reversal-controlled) -> return,momentum (last-week return) -> return,GNN forecast -> same-week abnormal volume,GNN forecast -> same-week return
2025-05-02,0.1763546798029556,0.3305418719211822,0.2581280788177339,0.1268191268191268,,
2025-05-09,0.23300492610837434,0.32463054187192114,0.18325123152709355,0.46558704453441296,,
2025-05-16,0.08768472906403939,0.07438423645320195,-0.01970443349753694,-0.22836196520407048,,
2025-05-23,0.17881773399014775,0.29408866995073885,0.3980295566502462,-0.10121457489878542,,
2025-05-30,-0.03645320197044334,-0.13793103448275862,-0.13891625615763545,0.0042674253200568986,,
2025-06-06,-0.24876847290640386,-0.1364532019704433,-0.07635467980295566,0.19706751285698654,,
2025-06-13,-0.09950738916256155,-0.37684729064039396,-0.30295566502463045,-0.24630703578071997,,
2025-06-20,0.27389162561576347,-0.015270935960591127,-0.12709359605911327,0.026151657730605096,,
2025-06-27,-0.13152709359605907,-0.2667408231368187,-0.35862068965517235,0.01717912244228034,,
2025-07-04,-0.09950738916256155,0.03136818687430478,-0.06651835372636263,0.009919028340080972,,
2025-07-11,0.007881773399014776,0.28809788654060065,0.24671857619577306,-0.08623481781376519,,
2025-07-18,-0.09588431590656285,-0.21913236929922134,-0.17775305895439378,-0.07489878542510123,,
2025-07-25,-0.2204671857619577,0.08387096774193549,0.13904338153503895,0.0925101214574899,,
2025-08-01,0.06963292547274749,-0.10923248053392658,-0.13548387096774192,-0.13724696356275304,,
2025-08-08,-0.08876529477196884,-0.10789766407119021,-0.12703003337041155,0.06923076923076923,,
2025-08-15,-0.07764182424916574,-0.21245828698553948,-0.21245828698553948,0.32834008097165995,0.04395604395604395,0.11538461538461539
2025-08-22,-0.05583982202447163,0.36462736373748605,0.3979977753058954,0.09595141700404858,-0.08241758241758242,0.24175824175824176
2025-08-29,0.1635150166852058,0.0006674082313681868,-0.01579532814238042,-0.2991902834008097,0.11538461538461539,-0.15934065934065936
2025-09-05,-0.07586206896551724,0.046496106785317015,0.06340378197997774,-0.15465587044534412,0.3626373626373627,-0.4175824175824176
2025-09-12,0.2961067853170189,0.24760845383759733,0.09454949944382647,0.15060728744939272,0.19230769230769232,0.19230769230769232
2025-09-19,-0.055394883203559515,-0.04916573971078977,0.00867630700778643,0.04939271255060729,0.6329254727474972,0.1296996662958843
2025-09-26,0.1546162402669633,0.16840934371523916,0.14438264738598441,-0.20789473684210527,-0.023359288097886538,0.09766407119021134
2025-10-03,0.09944382647385984,0.20444938820912126,0.20355951056729701,0.022469635627530363,0.2667408231368187,0.14527252502780869
2025-10-10,-0.007341490545050056,0.01846496106785317,-0.07986651835372637,-0.10566801619433198,0.1835372636262514,0.2827586206896551
2025-10-17,0.35973303670745277,0.4264738598442714,0.24449388209121245,0.31781376518218624,-0.019799777530589546,-0.0020022246941045607
2025-10-24,0.39221357063403783,0.2667408231368187,0.14260289210233593,0.321255060728745,0.2342602892102336,0.12347052280311456
2025-10-31,0.18665183537263624,0.24271412680756396,0.16929922135706338,-0.02165991902834008,0.41446051167964404,0.300111234705228
2025-11-07,-0.07052280311457175,0.11412680756395997,0.16307007786429364,0.21983805668016196,0.19421579532814237,-0.12480533926585094
2025-11-14,-0.15283648498331479,-0.11457174638487205,-0.09588431590656285,0.27975708502024293,0.1764182424916574,0.046941045606229144
2025-11-21,0.02202447163515017,-0.20800889877641823,-0.2,-0.3815789473684211,-0.014015572858731925,0.01757508342602892
2025-11-28,-0.1875417130144605,-0.16484983314794216,-0.13192436040044492,0.15708502024291499,0.08832035595105672,-0.03626251390433815
2025-12-05,-0.010901001112347052,0.1132369299221357,-0.1003337041156841,-0.2538461538461539,-0.022914349276974413,-0.17953281423804227
2025-12-12,0.24048943270300333,0.09410456062291435,0.08164627363737487,0.18340080971659922,-0.14260289210233593,0.06295884315906564
2025-12-19,0.07986651835372637,-0.2418242491657397,-0.13815350389321468,-0.011336032388663967,0.2502780867630701,0.24093437152391545
2025-12-26,0.4064516129032258,-0.060734149054505006,-0.06162402669632924,0.3107287449392713,0.10611790878754171,-0.26273637374860953
2026-01-02,0.27608453837597335,-0.09410456062291435,0.017130144605116793,-0.20121457489878541,0.47630700778642937,0.18620689655172412
2026-01-09,0.30055617352614017,0.1835372636262514,0.18175750834260287,-0.039271255060728746,0.24805339265850945,-0.4540600667408231
2026-01-16,0.17241379310344826,-0.11457174638487205,-0.1292547274749722,0.2641700404858299,0.37441601779755285,0.06562847608453837
2026-01-23,-0.012235817575083427,0.06829810901001113,0.10211345939933258,-0.003846153846153847,0.16974416017797553,-0.12791991101223582
2026-01-30,0.15061179087875418,0.014905450500556172,-0.04872080088987764,0.48259109311740894,0.10745272525027807,0.014905450500556172
2026-02-06,0.23781979977753054,-0.18665183537263624,-0.15194660734149054,0.17732793522267204,0.2738598442714127,-0.005561735261401557
2026-02-13,0.3779755283648498,-0.17552836484983317,-0.22847608453837595,-0.1297570850202429,0.16796440489432704,-0.3130144605116796
2026-02-20,-0.05406006674082313,0.2289210233592881,0.24983314794215797,0.1825910931174089,0.5114571746384872,-0.030923248053392655
2026-02-27,0.001557285873192436,0.10878754171301447,0.061179087875417135,-0.3645748987854251,0.038042269187986644,0.25917686318131256
2026-03-06,-0.11546162402669634,-0.24716351501668518,-0.2266963292547275,-0.17894736842105266,-0.025583982202447165,0.13948832035595105
2026-03-13,0.1604004449388209,-0.0932146829810901,-0.06963292547274749,0.05526315789473685,-0.22981090100111232,-0.20355951056729701
2026-03-20,0.006006674082313682,0.2462736373748609,0.17997775305895441,0.21012145748987854,0.1403781979977753,-0.022914349276974413
2026-03-27,0.03670745272525028,-0.2622914349276974,-0.13370411568409346,-0.3242914979757085,0.05005561735261402,0.4558398220244716
2026-04-03,0.15283648498331479,-0.034037819799777526,0.03136818687430478,0.10789473684210527,0.3477196885428253,-0.17552836484983317
2026-04-10,-0.00778642936596218,0.06963292547274749,0.0932146829810901,-0.03765182186234818,0.16974416017797553,-0.11368186874304784
2026-04-17,-0.025583982202447165,0.04293659621802002,-0.035817575083426034,0.053036437246963566,-0.029143492769744164,0.06473859844271414
2026-04-24,-0.0389321468298109,-0.26629588431590656,-0.21023359288097884,-0.09170040485829961,0.001557285873192436,0.160845383759733
2026-05-01,0.40778642936596216,-0.2943270300333704,-0.3210233592880979,0.12753036437246965,0.04827586206896552,-0.0020022246941045607
2026-05-08,0.011345939933259176,-0.12124582869855395,-0.15951056729699667,-0.14696356275303646,0.16129032258064516,0.10923248053392658
2026-05-15,-0.217797552836485,0.06206896551724137,0.08120133481646273,-0.20728744939271254,-0.11101223581757509,-0.15506117908787542
2026-05-22,-0.046496106785317015,0.06340378197997774,0.06384872080088987,0.26862348178137657,-0.24271412680756396,0.3290322580645161
2026-05-29,-0.2854282536151279,0.25383759733036704,0.24983314794215797,-0.26315789473684215,-0.07096774193548387,0.196440489432703
2026-06-05,-0.37486095661846497,0.11056729699666296,0.10923248053392658,0.07004048582995952,-0.2676307007786429,0.1768631813125695
2026-06-12,-0.09632925472747497,-0.22447163515016688,-0.2253615127919911,0.26093117408906885,0.07675194660734148,-0.27252502780867627
2026-06-19,0.03759733036707453,-0.11234705228031144,-0.14660734149054505,-0.1819838056680162,-0.17374860956618463,-0.3032258064516129
2026-06-26,0.26273637374860953,-0.17864293659621802,-0.17775305895439378,0.19048582995951419,0.0771968854282536,-0.19154616240266964
2026-07-03,-0.11813125695216908,-0.3472747497219132,-0.4206896551724138,-0.5109311740890689,,
